symbol,date,year,Stock Price,Number of Shares,Market Capitalization,- Cash & Cash Equivalents,+ Total Debt,Enterprise Value
JOUT,2010-10-01,2010,14.28,9579949.0,136801671.72,33316000.0,23810000.0,127295671.72
JOUT,2009-10-02,2009,8.75,9283429.0,81230003.75,27895000.0,31563000.0,84898003.75
MLR,2013-12-31,2013,18.18,1.1068E7,201216240.0,42864000.0,0.0,158352240.0
MLR,2012-12-31,2012,15.44,1.16E7,179104000.0,48591000.0,0.0,130513000.0
MLR,2011-12-31,2011,16.22,1.16E7,188152000.0,50153000.0,5000.0,138004000.0
MLR,2010-12-31,2010,15.0,1.1694525E7,175417875.0,46334000.0,49000.0,129132875.0
MLR,2009-12-31,2009,11.21,1.160869E7,130133414.9,36160000.0,241000.0,94214414.9
BH,2013-09-25,2013,390.97,1433835.0,560586469.95,94626000.0,232736000.0,698696469.95
BH,2012-09-26,2012,304.04,1433552.0,435857150.08000004,60359000.0,248454000.0,623952150.08
BH,2011-09-28,2011,303.39,1433019.0,434763634.40999997,98987000.0,248896000.0,584672634.41
BH,2010-09-29,2010,287.42,1433346.0,411972307.32000005,47563000.0,164735000.0,529144307.32000005
BH,2009-09-30,2009,200.87,1440647.0,289382762.89,51395000.0,152983000.0,390970762.89
VIA,2013-09-30,2013,80.03,4.862E8,38910586000.0,2403000000.0,11885000000.0,48392586000.0
VIA,2012-09-30,2012,50.4,5.307E8,26747280000.0,848000000.0,8149000000.0,34048280000.0
VIA,2011-09-30,2011,58.12,5.873E8,34133876000.0,1021000000.0,7365000000.0,40477876000.0
VIA,2010-09-30,2010,35.6,0.0,0.0,0.0,0.0,0.0
BSET,2013-11-30,2013,15.58,1.0721652E7,167043338.16,12733000.0,2467000.0,156777338.16
BSET,2012-11-24,2012,12.05,1.0992017E7,132453804.85000001,45566000.0,3053000.0,89940804.85000001
BSET,2011-11-26,2011,7.67,0.0,0.0,69601000.0,3864000.0,-65737000.0
BSET,2010-11-27,2010,4.05,1.1558974E7,46813844.699999996,11071000.0,13816000.0,49558844.699999996
BSET,2009-11-28,2009,3.32,1.1454716E7,38029657.12,23221000.0,36346000.0,51154657.12
CULP,2013-04-28,2013,15.76,1.2224894E7,192664329.44,23530000.0,7161000.0,176295329.44
CULP,2012-04-29,2012,10.98,0.0,0.0,0.0,0.0,0.0
CULP,2011-05-01,2011,9.46,1.3213939E7,125003862.94000001,23181000.0,11547000.0,113369862.94000001
CULP,2010-05-02,2010,12.47,1.2934963E7,161298988.61,18295000.0,11687000.0,154690988.61
DLA,2013-06-29,2013,16.04,8234000.0,132073360.0,598000.0,98292000.0,229767360.0
DLA,2012-06-30,2012,14.24,8453000.0,120370720.0,467000.0,114478000.0,234381720.0
DLA,2011-07-02,2011,19.31,8420983.0,162609181.73,656000.0,86773000.0,248726181.73
DLA,2010-07-03,2010,15.18,8516293.0,129277327.74,687000.0,68073000.0,196663327.74
DLA,2009-06-27,2009,8.6,8502000.0,73117200.0,654000.0,91654000.0,164117200.0
GFA,2013-12-01,2013,16.4456,0.0,0.0,215000000.0,3059000000.0,2844000000.0
NTN,2013-12-31,2013,42.0,7.1962E7,3022404000.0,5455000.0,1593000.0,3018542000.0
NTN,2012-12-31,2012,11.0,0.0,0.0,0.0,0.0,0.0
NTN,2011-12-31,2011,20.0,6.0402E7,1208040000.0,1374000.0,450000.0,1207116000.0
NTN,2010-12-31,2010,19.0,1214603.0,23077457.0,3906000.0,481000.0,19652457.0
NTN,2009-12-31,2009,25.0,1206889.0,30172225.0,3637000.0,473000.0,27008225.0
UFI,2013-06-30,2013,23.11,1.9909E7,460096990.0,8755000.0,97753000.0,549094990.0
UFI,2012-06-24,2012,10.65,2.0088E7,213937200.0,10886000.0,121552000.0,324603200.0
UFI,2011-06-26,2011,12.8,2.0071653E7,256917158.4,27490000.0,168664000.0,398091158.4
UFI,2010-06-27,2010,12.12,2.0057433E7,243096087.95999998,42691000.0,179390000.0,379795087.96
UFI,2009-06-28,2009,5.97,2.0685767E7,123494028.99,49589000.0,189552000.0,263457028.99
RUSHB,2013-12-31,2013,24.51,3.9405E7,965816550.0000001,217305000.0,482781000.0,1231292550.0
RUSHB,2012-12-31,2012,15.95,3.8643189E7,616358864.55,198773000.0,399664000.0,817249864.55
RUSHB,2011-12-31,2011,15.25,0.0,0.0,0.0,0.0,0.0
AHC,2013-12-31,2013,7.96,2.1967666E7,174862621.35999998,82193000.0,0.0,92669621.35999998
AHC,2012-12-31,2012,5.31,2.1947981E7,116543779.10999998,34094000.0,0.0,82449779.10999998
AHC,2011-12-31,2011,6.14,0.0,0.0,0.0,0.0,0.0
AHC,2010-12-31,2010,8.04,2.1097956E7,169627566.23999998,86291000.0,0.0,83336566.23999998
AHC,2009-12-31,2009,6.11,2.054456E7,125527261.60000001,24503000.0,0.0,101024261.60000001
ATV,2013-12-31,2013,10.27,8.243996E7,846658389.1999999,92577081.0,9650323.0,763731631.1999999
ATV,2012-12-31,2012,17.4,8.9938784E7,1564934841.6,91221754.0,700024.0,1474413111.6
ATV,2011-12-31,2011,28.2,8.9311634E7,2518588078.7999997,112736991.0,4411840.0,2410262927.7999997
ATV,2010-12-31,2010,32.53,8.8856915E7,2890515444.9500003,93893274.0,2212292.0,2798834462.9500003
ATV,2009-12-31,2009,33.87,8.8209368E7,2987651294.16,145347157.0,3253005.0,2845557142.16
BDL,2013-09-28,2013,9.69,1859629.0,18019805.009999998,7058000.0,13546000.0,24507805.009999998
BDL,2012-09-29,2012,7.81,0.0,0.0,0.0,0.0,0.0
BDL,2011-10-01,2011,7.1,1861103.0,13213831.299999999,0.0,0.0,13213831.299999999
BDL,2010-10-02,2010,6.4,1861915.0,11916256.0,6447000.0,8053000.0,13522256.0
BDL,2009-10-03,2009,5.53,1862933.0,10302019.49,4580000.0,6800000.0,12522019.49
BTN,2013-12-31,2013,4.67,1.3999E7,65375330.0,28791000.0,0.0,36584330.0
BTN,2012-12-31,2012,3.6,1.4038E7,50536800.0,40168000.0,0.0,10368800.0
BTN,2011-12-31,2011,4.27,1.4427E7,61603289.99999999,39889000.0,0.0,21714289.999999993
BTN,2010-12-31,2010,7.24,1.4300799E7,103537784.76,22250000.0,0.0,81287784.76
BTN,2009-12-31,2009,3.33,1.4143694E7,47098501.02,24031791.0,0.0,23066710.020000003
CCZ,2013-06-01,2013,45.02,0.0,0.0,0.0,0.0,0.0
CCZ,2012-12-31,2012,42.59,2.678E9,114056020000.00002,10951000000.0,40458000000.0,143563020000.0
CCZ,2011-12-31,2011,38.92,2.746E9,106874320000.0,1620000000.0,39309000000.0,144563320000.0
CCZ,2010-12-31,2010,34.0,2.808E9,95472000000.0,5984000000.0,31415000000.0,120903000000.0
DDT,2013-02-02,2013,25.55,4.8125E7,1229593750.0,124060000.0,616495000.0,1722028750.0
DDT,2012-01-28,2012,25.1,5.3515E7,1343226500.0,224272000.0,691574000.0,1810528500.0
DDT,2011-01-29,2011,24.0,0.0,0.0,343291000.0,746412000.0,403121000.0
DEST,2013-09-30,2013,28.18,1.3272E7,374004960.0,24555000.0,39417000.0,388866960.0
DEST,2012-09-30,2012,18.35,1.3096E7,240311600.00000003,0.0,1830000.0,242141600.00000003
DEST,2011-09-30,2011,14.05,1.282E7,180121000.0,15285000.0,31342000.0,196178000.0
DEST,2010-09-30,2010,13.3,1.2707132E7,169004855.60000002,24633000.0,45161000.0,189532855.60000002
DEST,2009-09-30,2009,10.04,1.221552E7,122643820.8,20626000.0,57409000.0,159426820.8
DGSE,2013-12-31,2013,2.36,0.0,0.0,0.0,0.0,0.0
DGSE,2012-12-31,2012,5.71,0.0,0.0,0.0,0.0,0.0
DGSE,2011-12-31,2011,7.55,0.0,0.0,0.0,0.0,0.0
DGSE,2010-12-31,2010,4.05,9833635.0,39826221.75,732449.0,7283516.0,46377288.75
DGSE,2009-12-31,2009,1.42,9833635.0,13963761.7,1446724.0,15159426.0,27676463.7
DHXM,2013-06-30,2013,2.78,3.8154018078E7,106068170.25683999,13242626.0704,87648905.80399999,180474449.99043998
DISCB,2013-12-31,2013,44.3,3.57E8,15815099999.999998,408000000.0,6499000000.0,21906100000.0
DISCB,2012-12-31,2012,30.39,3.76E8,11426640000.0,1201000000.0,5243000000.0,15468640000.0
DISCB,2011-12-31,2011,21.45,4.01E8,8601450000.0,1048000000.0,4245000000.0,11798450000.0
DISCB,2010-12-31,2010,21.23,4.29E8,9107670000.0,466000000.0,3618000000.0,12259670000.0
DVD,2013-12-31,2013,2.34,3.6252E7,84829680.0,4000.0,14820000.0,99645680.0
DVD,2012-12-31,2012,1.71,3.6299E7,62071290.0,15000.0,19700000.0,81756290.0
DVD,2011-12-31,2011,1.16,0.0,0.0,15000.0,29160000.0,29145000.0
DVD,2010-12-31,2010,1.85,3.6718527E7,67929274.95,69000.0,38200000.0,106060274.95
DVD,2009-12-31,2009,2.24,3.6604141E7,81993275.84,5488000.0,43974000.0,120479275.84
EMMS,2013-02-28,2013,7.48,3.9034E7,291974320.0,8735000.0,143620000.0,426859320.0
EMMS,2012-02-28,2012,2.88,0.0,0.0,0.0,0.0,0.0
EMMS,2011-02-28,2011,4.12,9570879.0,39432021.480000004,6068000.0,330994000.0,364358021.48
EMMS,2010-02-28,2010,4.72,9406181.0,44397174.32,6814000.0,341171000.0,378754174.32
HHS,2013-12-31,2013,68.4,6.2503E7,4275205200.0000005,88747000.0,98000000.0,4284458200.0000005
HHS,2012-12-31,2012,64.0,6.2887E7,4024768000.0,49648000.0,110250000.0,4085370000.0
HHS,2011-12-31,2011,100.6,6.3173E7,6355203800.0,86778000.0,179438000.0,6447863800.0
HHS,2010-12-31,2010,127.1,6362559.0,808681248.9,85996000.0,193000000.0,915685248.9
HHS,2009-12-31,2009,105.6,6357324.0,671333414.4,86598000.0,239688000.0,824423414.4
MANU,2013-06-30,2013,16.77,2.364571780822E8,3965386876.4384937,143733637.7473,592439878.2344,4414093116.925593
QRTEB,2013-12-31,2013,22.73,3.7E7,841010000.0,1256000000.0,7384000000.0,6969010000.0
QRTEB,2012-12-31,2012,17.77,0.0,0.0,2660000000.0,7884000000.0,5224000000.0
QRTEB,2011-12-31,2011,14.34,5.95E8,8532300000.0,847000000.0,6039000000.0,13724300000.0
QRTEB,2010-12-31,2010,13.29,9.0E7,1196100000.0,3179000000.0,0.0,-1982900000.0
SGA,2013-12-31,2013,49.23,5681.0,279675.63,17628000.0,46078000.0,28729675.63
SGA,2012-12-31,2012,49.86,5651000.0,281758860.0,15915000.0,58828000.0,324671860.0
SGA,2011-12-31,2011,30.72,0.0,0.0,0.0,0.0,0.0
SGA,2010-12-31,2010,19.09,5675793.0,108350888.37,12197000.0,96078000.0,192231888.37
SGA,2009-12-31,2009,9.82,5685949.0,55836019.18,12899000.0,121078000.0,164015019.18
CPRI,2013-03-30,2013,59.28,1.96615054E8,11655340401.12,472511000.0,58986000.0,11241815401.12
CPRI,2012-03-31,2012,45.73,1.9273139E8,8813606464.699999,106354000.0,22674000.0,8729926464.699999
DBI,2013-02-02,2013,34.03,4.4423E7,1511714690.0,81097000.0,1651000.0,1432268690.0
DBI,2012-01-28,2012,27.88,3.522E7,981933600.0,79003000.0,0.0,902930600.0
DBI,2011-01-29,2011,20.31,8.818584E7,1791054410.3999999,99126000.0,138507000.0,1830435410.3999999
DBI,2010-01-30,2010,13.94,8.8353144E7,1231642827.36,125020000.0,0.0,1106622827.36
WYND,2013-12-31,2013,32.39,1.33E8,4307870000.0,194000000.0,1775000000.0,5888870000.0
WYND,2012-12-31,2012,25.27,1.43E8,3613610000.0,195000000.0,2068000000.0,5486610000.0
WYND,2011-12-31,2011,18.05,1.62E8,2924100000.0,142000000.0,1712000000.0,4494100000.0
WYND,2010-12-31,2010,12.72,0.0,0.0,0.0,0.0,0.0
WYND,2009-12-31,2009,9.48,1.78615494E8,1693274883.1200001,155000000.0,3138000000.0,4676274883.12
BBQ,2013-12-29,2013,16.9,7367000.0,124502299.99999999,1293000.0,4482000.0,127691299.99999999
BBQ,2012-01-01,2012,10.36,7972000.0,82589920.0,1148000.0,4972000.0,86413920.0
BBQ,2011-01-02,2011,10.22,8419471.0,86046993.62,2748000.0,24035000.0,107333993.62
BBQ,2010-01-03,2010,6.4,9224516.0,59036902.400000006,3623000.0,18152000.0,73565902.4
ELA,2013-12-31,2013,24.4,0.0,0.0,0.0,0.0,0.0
ELA,2012-12-31,2012,27.15,0.0,0.0,0.0,0.0,0.0
ELA,2011-12-31,2011,27.33,0.0,0.0,0.0,0.0,0.0
